2021-03-16 00:00:00,6354
2021-03-16 00:00:01,4257
2021-03-16 00:00:02,6253
2021-03-16 00:00:03,6335
2021-03-16 00:00:04,6138
2021-03-16 00:00:05,5025
2021-03-16 00:00:06,5130
2021-03-16 00:00:07,6302
2021-03-16 00:00:08,6332
2021-03-16 00:00:09,6708
2021-03-16 00:00:10,5772
2021-03-16 00:00:11,4780
2021-03-16 00:00:12,6260
2021-03-16 00:00:13,6101
2021-03-16 00:00:14,6439
2021-03-16 00:00:15,4934
2021-03-16 00:00:16,6026
2021-03-16 00:00:17,7005
2021-03-16 00:00:18,6528
