"_time","sum(counts)","_span"
1613808600,4150853,600
1613809200,3953163,600
1613809800,4122741,600
1613810400,4044338,600
1613811000,3919236,600
1613811600,4050624,600
1613812200,4026509,600
1613812800,4077702,600
1613813400,3995445,600
1613814000,3886477,600
1613814600,3858406,600
1613815200,3515760,600
1613815800,3731165,600
1613816400,3467875,600
1613817000,3572008,600
1613817600,3723919,600
1613818200,3529825,600
1613818800,3479427,600
1613819400,3584620,600
1613820000,3445249,600
1613820600,3436972,600
1613821200,3609140,600
1613821800,3394291,600
1613822400,3488240,600
1613823000,4145672,600
1613823600,3561820,600
1613824200,3605556,600
1613824800,3736344,600
1613825400,5126579,600
1613826000,3645196,600
1613826600,4019460,600
1613827200,3536888,600
1613827800,3506109,600
1613828400,3527564,600
1613829000,2891470,600
1613829600,3106477,600
1613830200,3469181,600
1613830800,3619329,600
1613831400,3543860,600
1613832000,3626012,600
1613832600,3363767,600
1613833200,3498742,600
1613833800,3481339,600
1613834400,3453643,600
1613835000,3468274,600
1613835600,3452782,600
1613836200,3271352,600
1613836800,4592144,600
1613837400,3302114,600
1613838000,3498868,600
1613838600,3308132,600
1613839200,3263050,600
1613839800,3237270,600
1613840400,3131213,600
1613841000,3563685,600
1613841600,3317904,600
1613842200,3482489,600
1613842800,6073389,600
1613843400,3752807,600
1613844000,2670740,600
1613844600,3376033,600
1613845200,3169753,600
1613845800,3204605,600
1613846400,3213934,600
1613847000,4629868,600
1613847600,3621983,600
1613848200,3750811,600
1613848800,4140549,600
1613849400,3566854,600
1613850000,3540007,600
1613850600,3204738,600
1613851200,3011951,600
1613851800,3037293,600
1613852400,3081378,600
1613853000,2996764,600
1613853600,2964760,600
1613854200,3016577,600
1613854800,2944035,600
1613855400,2833932,600
1613856000,2746359,600
1613856600,2835110,600
1613857200,3135272,600
1613857800,3180041,600
1613858400,3024569,600
1613859000,3025635,600
1613859600,3026546,600
1613860200,3048379,600
1613860800,3054387,600
1613861400,3168094,600
1613862000,4013847,600
1613862600,3593983,600
1613863200,3312562,600
1613863800,3315221,600
1613864400,3316251,600
1613865000,3411215,600
1613865600,3356757,600
1613866200,3244158,600
1613866800,3326715,600
1613867400,3358793,600
1613868000,3410010,600
1613868600,3565195,600
1613869200,3532502,600
1613869800,5608937,600
1613870400,3699392,600
1613871000,3639264,600
1613871600,3812312,600
1613872200,3942034,600
1613872800,3836213,600
1613873400,3901089,600
1613874000,3982875,600
1613874600,4155038,600
1613875200,4182198,600
1613875800,4124988,600
1613876400,4081006,600
1613877000,4209401,600
1613877600,4060396,600
1613878200,3944612,600
1613878800,4244680,600
1613879400,4107431,600
1613880000,3955097,600
1613880600,3968797,600
1613881200,3915935,600
1613881800,3921308,600
1613882400,6352041,600
1613883000,4206120,600
1613883600,4186429,600
1613884200,4313574,600
1613884800,4166306,600
1613885400,4113190,600
1613886000,3979748,600
1613886600,4212312,600
1613887200,4046001,600
1613887800,3881664,600
1613888400,4598417,600
1613889000,4062918,600
1613889600,3925644,600
1613890200,4046258,600
1613890800,3818072,600
1613891400,4041090,600
1613892000,6385377,600
1613892600,4076896,600
1613893200,4031637,600
1613893800,3991702,600
1613894400,3805678,600
1613895000,3509641,600
1613895600,3489645,600
1613896200,3821266,600
1613896800,4020232,600
1613897400,4074728,600
1613898000,4067589,600
1613898600,4067408,600
1613899200,4241404,600
1613899800,3989130,600
1613900400,4016311,600
1613901000,3834635,600
1613901600,3813121,600
1613902200,3427663,600
1613902800,3938151,600
1613903400,3707262,600
1613904000,3561333,600
1613904600,3514591,600
1613905200,3683589,600
1613905800,3773155,600
1613906400,3770586,600
1613907000,3869190,600
1613907600,3923922,600
1613908200,3837709,600
1613908800,3734282,600
1613909400,3539067,600
1613910000,3790410,600
1613910600,3579017,600
1613911200,3880664,600
1613911800,3783479,600
1613912400,3747392,600
1613913000,3780774,600
1613913600,3762280,600
1613914200,3780578,600
1613914800,3789063,600
1613915400,3856373,600
1613916000,3803407,600
1613916600,6162564,600
1613917200,3669427,600
1613917800,3612388,600
1613918400,3464436,600
1613919000,3451298,600
1613919600,3726417,600
1613920200,3872629,600
1613920800,6304697,600
1613921400,3586574,600
1613922000,3702649,600
1613922600,3536497,600
1613923200,3688223,600
1613923800,3618964,600
1613924400,3556498,600
1613925000,3594881,600
1613925600,3554173,600
1613926200,3539020,600
1613926800,3600165,600
1613927400,3778045,600
1613928000,3788269,600
1613928600,3862675,600
1613929200,3871434,600
1613929800,3519010,600
1613930400,3635042,600
1613931000,3431209,600
1613931600,3176155,600
1613932200,3253521,600
1613932800,3264606,600
1613933400,3324234,600
1613934000,3345163,600
1613934600,3602949,600
1613935200,3536697,600
1613935800,3335823,600
1613936400,3342355,600
1613937000,3594494,600
1613937600,3519192,600
1613938200,10182862,600
1613938800,10418382,600
1613939400,3104113,600
1613940000,3209098,600
1613940600,3353297,600
1613941200,3352063,600
1613941800,4040729,600
1613942400,3921021,600
1613943000,3620064,600
1613943600,3344804,600
1613944200,3350518,600
1613944800,3531796,600
1613945400,3604826,600
1613946000,4657807,600
1613946600,4192366,600
1613947200,3834397,600
1613947800,3882989,600
1613948400,4020668,600
1613949000,4295489,600
1613949600,4756234,600
1613950200,5473775,600
1613950800,5794796,600
1613951400,10456781,600
1613952000,10693750,600
1613952600,6235235,600
1613953200,6394065,600
1613953800,5885455,600
1613954400,5808443,600
1613955000,6409598,600
1613955600,6301162,600
1613956200,6361683,600
1613956800,6499012,600
1613957400,7450768,600
1613958000,6576777,600
1613958600,6850666,600
1613959200,7032335,600
1613959800,9247970,600
1613960400,6610344,600
1613961000,6424966,600
1613961600,6477462,600
1613962200,6748128,600
1613962800,6683841,600
1613963400,7259947,600
1613964000,7470200,600
1613964600,7646810,600
1613965200,7605275,600
1613965800,7534085,600
1613966400,7467679,600
1613967000,7288890,600
1613967600,7208141,600
1613968200,7053001,600
1613968800,6882543,600
1613969400,9074638,600
1613970000,7123828,600
1613970600,6749631,600
1613971200,6830365,600
1613971800,6818316,600
1613972400,6709424,600
1613973000,6965997,600
1613973600,6868129,600
1613974200,6987410,600
1613974800,7128045,600
1613975400,7006570,600
1613976000,6783556,600
1613976600,6977224,600
1613977200,7332453,600
1613977800,7170567,600
1613978400,6957926,600
1613979000,7146159,600
1613979600,7070001,600
1613980200,6982460,600
1613980800,6758571,600
1613981400,6766413,600
1613982000,6516997,600
1613982600,6383986,600
1613983200,6424453,600
1613983800,5951207,600
1613984400,6109604,600
1613985000,6115583,600
1613985600,5823184,600
1613986200,5595130,600
1613986800,5634765,600
1613987400,5547984,600
1613988000,5276923,600
1613988600,5298538,600
1613989200,4728234,600
1613989800,4575602,600
1613990400,4111129,600
1613991000,7482522,600
1613991600,4847627,600
1613992200,4688775,600
1613992800,4939196,600
1613993400,5262777,600
1613994000,4298045,600
1613994600,4148500,600
1613995200,4477343,600
1613995800,4238494,600
1613996400,4058691,600
1613997000,4156063,600
1613997600,3815328,600
1613998200,6381100,600
1613998800,4353541,600
1613999400,4300982,600
1614000000,4139189,600
1614000600,3874936,600
1614001200,3856636,600
1614001800,3904453,600
1614002400,3919946,600
1614003000,3936835,600
1614003600,3928605,600
1614004200,3864971,600
1614004800,3462324,600
1614005400,3567757,600
1614006000,3481330,600
1614006600,4541783,600
1614007200,3493453,600
1614007800,3458963,600
1614008400,3643842,600
1614009000,3538312,600
1614009600,3395763,600
1614010200,3344852,600
1614010800,3405499,600
1614011400,3277549,600
1614012000,3100730,600
1614012600,3099359,600
1614013200,5177093,600
1614013800,3401503,600
1614014400,3335371,600
1614015000,3412348,600
1614015600,4537651,600
1614016200,3272108,600
1614016800,3181074,600
1614017400,3249693,600
1614018000,3107833,600
1614018600,3168721,600
1614019200,3094202,600
1614019800,2978580,600
1614020400,3024311,600
1614021000,3102633,600
1614021600,3247060,600
1614022200,3300755,600
1614022800,3255545,600
1614023400,3509541,600
1614024000,3359797,600
1614024600,2737478,600
1614025200,4216351,600
1614025800,3999726,600
1614026400,3138916,600
1614027000,2558441,600
1614027600,3088784,600
1614028200,3050225,600
1614028800,2980504,600
1614029400,3092103,600
1614030000,3031504,600
1614030600,2983862,600
1614031200,3084669,600
1614031800,3061933,600
1614032400,3095008,600
1614033000,3036013,600
1614033600,3029932,600
1614034200,2808393,600
1614034800,3030552,600
1614035400,3342714,600
1614036000,3111842,600
1614036600,5241262,600
1614037200,4744336,600
1614037800,3128183,600
1614038400,3398257,600
1614039000,3332505,600
1614039600,3344975,600
1614040200,3337463,600
1614040800,3423565,600
1614041400,3429199,600
1614042000,3618422,600
1614042600,3691001,600
1614043200,3608851,600
1614043800,3703971,600
1614044400,3737872,600
1614045000,3841728,600
1614045600,4340040,600
1614046200,4141075,600
1614046800,3886217,600
1614047400,4033022,600
1614048000,4030643,600
1614048600,3762028,600
1614049200,3756275,600
1614049800,3891954,600
1614050400,3904895,600
1614051000,3807876,600
1614051600,3755416,600
1614052200,3839758,600
1614052800,3715266,600
1614053400,3660401,600
1614054000,3889349,600
1614054600,3714973,600
1614055200,3846857,600
1614055800,3869333,600
1614056400,3677205,600
1614057000,3939550,600
1614057600,3946226,600
1614058200,3907955,600
1614058800,4082758,600
1614059400,3976736,600
1614060000,6039003,600
1614060600,4358580,600
1614061200,4069574,600
1614061800,4042340,600
1614062400,4107180,600
1614063000,4012397,600
1614063600,3906058,600
1614064200,3919666,600
1614064800,4133744,600
1614065400,4136315,600
1614066000,4953946,600
1614066600,3867444,600
1614067200,3957162,600
1614067800,3933811,600
1614068400,3807525,600
1614069000,3745524,600
1614069600,3984249,600
1614070200,4103651,600
1614070800,3683714,600
1614071400,3541210,600
1614072000,3570209,600
1614072600,3501370,600
1614073200,3625349,600
1614073800,3536281,600
1614074400,3394712,600
1614075000,3373789,600
1614075600,5974191,600
1614076200,3419159,600
1614076800,3452989,600
1614077400,3544675,600
1614078000,3108373,600
1614078600,3120578,600
1614079200,3335612,600
1614079800,3267620,600
1614080400,3458189,600
1614081000,3456917,600
1614081600,3327776,600
1614082200,5277208,600
1614082800,3271541,600
1614083400,3298125,600
1614084000,3314391,600
1614084600,3276974,600
1614085200,3364299,600
1614085800,3092768,600
1614086400,3247349,600
1614087000,3207222,600
1614087600,3221310,600
1614088200,3202993,600
1614088800,3157965,600
1614089400,3330286,600
1614090000,3225643,600
1614090600,3194176,600
1614091200,3159932,600
1614091800,3118101,600
1614092400,3500888,600
1614093000,3412779,600
1614093600,3428247,600
1614094200,3559233,600
1614094800,3730032,600
1614095400,3525516,600
1614096000,3492044,600
1614096600,3530405,600
1614097200,3328899,600
1614097800,4279745,600
1614098400,3533708,600
1614099000,3369062,600
1614099600,3270880,600
1614100200,3067681,600
1614100800,3182473,600
1614101400,3341621,600
1614102000,3554436,600
1614102600,3600692,600
1614103200,3257542,600
1614103800,3145984,600
1614104400,3048564,600
1614105000,4602996,600
1614105600,3644448,600
1614106200,2992861,600
1614106800,2954913,600
1614107400,2887536,600
1614108000,3156880,600
1614108600,3263724,600
1614109200,3452277,600
1614109800,3125750,600
1614110400,3109649,600
1614111000,8664833,600
1614111600,3679293,600
1614112200,2864238,600
1614112800,2880466,600
1614113400,3028408,600
1614114000,5587818,600
1614114600,2879179,600
1614115200,2981841,600
1614115800,4043305,600
1614116400,3173590,600
1614117000,3099286,600
1614117600,3123564,600
1614118200,3196314,600
1614118800,3281756,600
1614119400,3315405,600
1614120000,3381104,600
1614120600,3689229,600
1614121200,3686200,600
1614121800,3782539,600
1614122400,4128413,600
1614123000,4745965,600
1614123600,5076924,600
1614124200,4845485,600
1614124800,5162818,600
1614125400,5262315,600
1614126000,5272093,600
1614126600,5542507,600
1614127200,5428928,600
1614127800,5581502,600
1614128400,5930909,600
1614129000,6015185,600
1614129600,6075150,600
1614130200,5724073,600
1614130800,6014616,600
1614131400,6128059,600
1614132000,7988770,600
1614132600,6142714,600
1614133200,6038310,600
1614133800,6136128,600
1614134400,6153376,600
1614135000,6249801,600
1614135600,6381263,600
1614136200,6740784,600
1614136800,6455484,600
1614137400,6504983,600
1614138000,6847409,600
1614138600,6874882,600
1614139200,6933940,600
1614139800,6759109,600
1614140400,6482177,600
1614141000,6578732,600
1614141600,6552753,600
1614142200,6585640,600
1614142800,6791983,600
1614143400,6725758,600
1614144000,5885486,600
1614144600,5977093,600
1614145200,6424141,600
1614145800,6564200,600
1614146400,6616075,600
1614147000,6673915,600
1614147600,6506476,600
1614148200,6596524,600
1614148800,6353539,600
1614149400,6332729,600
1614150000,7109169,600
1614150600,7336035,600
1614151200,6152309,600
1614151800,6003031,600
1614152400,6091334,600
1614153000,8912695,600
1614153600,6176426,600
1614154200,6086129,600
1614154800,6212563,600
1614155400,5573371,600
1614156000,5919476,600
1614156600,5696234,600
1614157200,5464879,600
1614157800,7708198,600
1614158400,4897682,600
1614159000,4581084,600
1614159600,4487497,600
1614160200,4456874,600
1614160800,4678803,600
1614161400,4618060,600
1614162000,4199460,600
1614162600,3936070,600
1614163200,3861620,600
1614163800,3805807,600
1614164400,4142336,600
1614165000,4427513,600
1614165600,4262203,600
1614166200,3868413,600
1614166800,3854948,600
1614167400,3867431,600
1614168000,3890035,600
1614168600,3797190,600
1614169200,3769937,600
1614169800,3788017,600
1614170400,3818997,600
1614171000,3777204,600
1614171600,3680547,600
1614172200,3748579,600
1614172800,3645941,600
1614173400,3599143,600
1614174000,3610188,600
1614174600,3500388,600
1614175200,3496541,600
1614175800,3719725,600
1614176400,3561282,600
1614177000,3623917,600
1614177600,3540055,600
1614178200,3254140,600
1614178800,5206141,600
1614179400,4058407,600
1614180000,3594495,600
1614180600,3053673,600
1614181200,3343559,600
1614181800,3280953,600
1614182400,3495446,600
1614183000,3530772,600
1614183600,3252377,600
1614184200,3440975,600
1614184800,3514940,600
1614185400,3528754,600
1614186000,3626580,600
1614186600,3560145,600
1614187200,3456949,600
1614187800,3359516,600
1614188400,3167240,600
1614189000,3267455,600
1614189600,3770059,600
1614190200,3368096,600
1614190800,3172411,600
1614191400,3156997,600
1614192000,5377458,600
1614192600,3023114,600
1614193200,3002836,600
1614193800,3069867,600
1614194400,2856707,600
1614195000,2790016,600
1614195600,3328564,600
1614196200,3085682,600
1614196800,2943690,600
1614197400,3057976,600
1614198000,2859576,600
1614198600,2884540,600
1614199200,3478727,600
1614199800,2903480,600
1614200400,2896581,600
1614201000,3008617,600
1614201600,5456070,600
1614202200,3105334,600
1614202800,3048283,600
1614203400,3118051,600
1614204000,3168507,600
1614204600,3172045,600
1614205200,3248105,600
1614205800,3259040,600
1614206400,3389649,600
1614207000,3682230,600
1614207600,3819979,600
1614208200,3835524,600
1614208800,4177549,600
1614209400,4349153,600
1614210000,4509054,600
1614210600,4626162,600
1614211200,5094930,600
1614211800,5178747,600
1614212400,5278013,600
1614213000,5324466,600
1614213600,5441481,600
1614214200,5587202,600
1614214800,5586873,600
1614215400,5819590,600
1614216000,5661889,600
1614216600,5897664,600
1614217200,5561383,600
1614217800,5604761,600
1614218400,5805094,600
1614219000,5791545,600
1614219600,5777237,600
1614220200,5059071,600
1614220800,6694753,600
1614221400,5656648,600
1614222000,5953610,600
1614222600,6185369,600
1614223200,6252513,600
1614223800,6301574,600
1614224400,8195387,600
1614225000,6098881,600
1614225600,6203768,600
1614226200,5830315,600
1614226800,5884482,600
1614227400,6013737,600
1614228000,5904130,600
1614228600,5896990,600
1614229200,5887313,600
1614229800,5988774,600
1614230400,7561955,600
1614231000,6790315,600
1614231600,5525517,600
1614232200,5502081,600
1614232800,6060667,600
1614233400,5886862,600
1614234000,5867821,600
1614234600,5718152,600
1614235200,5809988,600
1614235800,6048596,600
1614236400,5650412,600
1614237000,5771539,600
1614237600,5489603,600
1614238200,5467578,600
1614238800,5542163,600
1614239400,5604626,600
1614240000,5763825,600
1614240600,5729437,600
1614241200,5711696,600
1614241800,5534446,600
1614242400,5314259,600
1614243000,5262366,600
1614243600,5138523,600
1614244200,5085972,600
1614244800,4844547,600
1614245400,4790985,600
1614246000,4629449,600
1614246600,6198148,600
1614247200,4661959,600
1614247800,6600283,600
1614248400,4272010,600
1614249000,4297961,600
1614249600,4215168,600
1614250200,4153783,600
1614250800,4121425,600
1614251400,4262967,600
1614252000,4141101,600
1614252600,3993058,600
1614253200,3381471,600
1614253800,3831757,600
1614254400,4826545,600
1614255000,4109314,600
1614255600,4139005,600
1614256200,4081834,600
1614256800,4083077,600
1614257400,3933964,600
1614258000,3866332,600
1614258600,4011533,600
1614259200,4074323,600
1614259800,3912525,600
1614260400,3539909,600
1614261000,3865911,600
1614261600,3643182,600
1614262200,3502577,600
1614262800,3721001,600
1614263400,3750266,600
1614264000,3474380,600
1614264600,3496397,600
1614265200,3795035,600
1614265800,3648671,600
1614266400,3676888,600
1614267000,3654990,600
1614267600,3634485,600
1614268200,3586282,600
1614268800,3565969,600
1614269400,6173634,600
1614270000,3621429,600
1614270600,5118840,600
1614271200,4053114,600
1614271800,3405927,600
1614272400,3386979,600
1614273000,3629842,600
1614273600,3524026,600
1614274200,3338435,600
1614274800,3104320,600
1614275400,3755381,600
1614276000,3251680,600
1614276600,3244529,600
1614277200,3125663,600
1614277800,3351315,600
1614278400,3309339,600
1614279000,3222341,600
1614279600,3161311,600
1614280200,3167041,600
1614280800,3184626,600
1614281400,3102558,600
1614282000,3204668,600
1614282600,3037978,600
1614283200,3335761,600
1614283800,3289180,600
1614284400,3158957,600
1614285000,3346995,600
1614285600,3386310,600
1614286200,3331409,600
1614286800,3151543,600
1614287400,3196857,600
1614288000,3138788,600
1614288600,3182631,600
1614289200,3224554,600
1614289800,3103803,600
1614290400,3379538,600
1614291000,3450897,600
1614291600,3487156,600
1614292200,3454962,600
1614292800,4899441,600
1614293400,4188206,600
1614294000,3997637,600
1614294600,4905230,600
1614295200,4349583,600
1614295800,5019016,600
1614296400,5177056,600
1614297000,5093766,600
1614297600,5234814,600
1614298200,5368151,600
1614298800,5299569,600
1614299400,5357311,600
1614300000,5534343,600
1614300600,5463882,600
1614301200,5735735,600
1614301800,5742179,600
1614302400,5813595,600
1614303000,5666032,600
1614303600,5716972,600
1614304200,5394252,600
1614304800,5633576,600
1614305400,6064595,600
1614306000,6033756,600
1614306600,6745020,600
1614307200,6326165,600
1614307800,8485515,600
1614308400,6358013,600
1614309000,6559059,600
1614309600,7040615,600
1614310200,6939026,600
1614310800,6944394,600
1614311400,6586477,600
1614312000,6276478,600
1614312600,6547448,600
1614313200,6344812,600
1614313800,6147936,600
1614314400,6095460,600
1614315000,8367111,600
1614315600,6867799,600
1614316200,9114880,600
1614316800,6348803,600
1614317400,6267188,600
1614318000,6295101,600
1614318600,6373961,600
1614319200,7073443,600
1614319800,6350228,600
1614320400,6477131,600
1614321000,6515353,600
1614321600,6658326,600
1614322200,6807865,600
1614322800,6584570,600
1614323400,6294057,600
1614324000,6365923,600
1614324600,6257568,600
1614325200,6182681,600
1614325800,5821652,600
1614326400,5878275,600
1614327000,6454220,600
1614327600,6485669,600
1614328200,5758200,600
1614328800,5817480,600
1614329400,5868434,600
1614330000,5744686,600
1614330600,5551539,600
1614331200,5295644,600
1614331800,4818940,600
1614332400,4600312,600
1614333000,4438761,600
1614333600,4559340,600
1614334200,4883310,600
1614334800,4481748,600
1614335400,4539213,600
1614336000,4688773,600
1614336600,4212386,600
1614337200,6193684,600
1614337800,4143055,600
1614338400,4164783,600
1614339000,4236907,600
1614339600,4166730,600
1614340200,3847503,600
1614340800,3751588,600
1614341400,3893392,600
1614342000,3926336,600
1614342600,6055634,600
1614343200,4286806,600
1614343800,3852765,600
1614344400,3922534,600
1614345000,4040731,600
1614345600,3972822,600
1614346200,3941538,600
1614346800,5103028,600
1614347400,4643670,600
1614348000,3791431,600
1614348600,3927310,600
1614349200,3716169,600
1614349800,3637125,600
1614350400,3670157,600
1614351000,3386695,600
1614351600,3518504,600
1614352200,3622312,600
1614352800,3463181,600
1614353400,3412264,600
1614354000,3380604,600
1614354600,3327954,600
1614355200,3521266,600
1614355800,3870142,600
1614356400,3815689,600
1614357000,3334900,600
1614357600,3331513,600
1614358200,3407212,600
1614358800,3325587,600
1614359400,5498838,600
1614360000,4359210,600
1614360600,3229399,600
1614361200,3122823,600
1614361800,3167860,600
1614362400,2667536,600
1614363000,3208121,600
1614363600,3102601,600
1614364200,3207662,600
1614364800,3055687,600
1614365400,3845522,600
1614366000,3151829,600
1614366600,3013582,600
1614367200,2958777,600
1614367800,3051734,600
1614368400,2959053,600
1614369000,2818275,600
1614369600,2807943,600
1614370200,2785193,600
1614370800,2908655,600
1614371400,2848280,600
1614372000,2781829,600
1614372600,2906165,600
1614373200,2923274,600
1614373800,2839247,600
1614374400,2761306,600
1614375000,2951912,600
1614375600,2960503,600
1614376200,2899269,600
1614376800,2863249,600
1614377400,2816055,600
1614378000,2895903,600
1614378600,2840918,600
1614379200,2867509,600
1614379800,2928620,600
1614380400,3007489,600
1614381000,3137577,600
1614381600,3040397,600
1614382200,4814203,600
1614382800,3044922,600
1614383400,3202439,600
1614384000,3057242,600
1614384600,3083720,600
1614385200,3094448,600
1614385800,5490749,600
1614386400,3096553,600
1614387000,3243184,600
1614387600,3973374,600
1614388200,3374482,600
1614388800,3208416,600
1614389400,3419494,600
1614390000,3464916,600
1614390600,3342230,600
1614391200,3962207,600
1614391800,3465093,600
1614392400,3487316,600
1614393000,3600469,600
1614393600,3697113,600
1614394200,3548639,600
1614394800,3546448,600
1614395400,3847353,600
1614396000,3779754,600
1614396600,3703505,600
1614397200,3873286,600
1614397800,4094800,600
1614398400,3867574,600
1614399000,3865477,600
1614399600,3940517,600
1614400200,4218499,600
1614400800,4038460,600
1614401400,4268611,600
1614402000,4117936,600
1614402600,4220235,600
1614403200,4131487,600
1614403800,4126166,600
1614404400,4192870,600
1614405000,6268425,600
1614405600,4134327,600
1614406200,4153829,600
1614406800,4205544,600
1614407400,4222026,600
1614408000,4173520,600
1614408600,4456710,600
1614409200,4419779,600
1614409800,4327363,600
1614410400,4184777,600
1614411000,4391084,600
1614411600,4518054,600
1614412200,5178128,600
1614412800,4564992,600
1614413400,4160630,600
1614414000,4292333,600
1614414600,4282576,600
1614415200,4187518,600
1614415800,4134387,600
1614416400,4358616,600
1614417000,4186587,600
1614417600,3950572,600
1614418200,4187592,600
1614418800,3902954,600
1614419400,4131675,600
1614420000,3553037,600
1614420600,3172771,600
1614421200,3709585,600
1614421800,3781728,600
1614422400,4007205,600
1614423000,3945749,600
1614423600,3833009,600
1614424200,3913730,600
1614424800,6384231,600
1614425400,3830184,600
1614426000,3897072,600
1614426600,6029120,600
1614427200,3902304,600
1614427800,3702787,600
1614428400,3844949,600
1614429000,3891925,600
1614429600,3892904,600
1614430200,3926206,600
1614430800,3866035,600
1614431400,3991249,600
1614432000,3908073,600
1614432600,3841403,600
1614433200,3998082,600
1614433800,3831788,600
1614434400,3866716,600
1614435000,3392522,600
1614435600,3956633,600
1614436200,3833916,600
1614436800,3750972,600
1614437400,3823028,600
1614438000,3645915,600
1614438600,3671822,600
1614439200,3707330,600
1614439800,3510573,600
1614440400,3449706,600
1614441000,3438027,600
1614441600,3446648,600
1614442200,3343053,600
1614442800,3310594,600
1614443400,3377696,600
1614444000,4022002,600
1614444600,3400537,600
1614445200,3245651,600
1614445800,3491089,600
1614446400,3408646,600
1614447000,3416082,600
1614447600,3201767,600
1614448200,3305455,600
1614448800,3335576,600
1614449400,3219815,600
1614450000,5174703,600
1614450600,3319229,600
1614451200,3343015,600
1614451800,3296541,600
1614452400,3117964,600
1614453000,3207724,600
1614453600,3123217,600
1614454200,3260785,600
1614454800,3204997,600
1614455400,3147577,600
1614456000,3205483,600
1614456600,3228229,600
1614457200,3178467,600
1614457800,3173092,600
1614458400,3106808,600
1614459000,3125740,600
1614459600,3235936,600
1614460200,3279995,600
1614460800,3232077,600
1614461400,3162177,600
1614462000,3210273,600
1614462600,3143692,600
1614463200,5529378,600
1614463800,3487198,600
1614464400,4308392,600
1614465000,3535986,600
1614465600,3568771,600
1614466200,3375245,600
1614466800,3584712,600
1614467400,3498174,600
1614468000,3232058,600
1614468600,3236040,600
1614469200,3311249,600
1614469800,3632429,600
1614470400,3297961,600
1614471000,3267589,600
1614471600,3287632,600
1614472200,5134344,600
1614472800,3308147,600
1614473400,3378262,600
1614474000,3586751,600
1614474600,3536471,600
1614475200,3728296,600
1614475800,3502322,600
1614476400,3196913,600
1614477000,3620403,600
1614477600,3713211,600
1614478200,3809500,600
1614478800,3422654,600
1614479400,3536502,600
1614480000,3385409,600
1614480600,3529149,600
1614481200,3437649,600
1614481800,3627117,600
1614482400,3437816,600
1614483000,3642119,600
1614483600,3648366,600
1614484200,3719626,600
1614484800,3673928,600
1614485400,3783615,600
1614486000,3526076,600
1614486600,3614922,600
1614487200,3789311,600
1614487800,3926541,600
1614488400,3808795,600
1614489000,3898292,600
1614489600,3897828,600
1614490200,4822814,600
1614490800,3941091,600
1614491400,3812664,600
1614492000,3996616,600
1614492600,4015112,600
1614493200,3686475,600
1614493800,3936475,600
1614494400,3893606,600
1614495000,5766179,600
1614495600,3850668,600
1614496200,3578694,600
1614496800,3440536,600
1614497400,3376691,600
1614498000,3618503,600
1614498600,3561884,600
1614499200,3820270,600
1614499800,3753704,600
1614500400,3755916,600
1614501000,3664091,600
1614501600,3703529,600
1614502200,3680340,600
1614502800,6022006,600
1614503400,3829286,600
1614504000,3782168,600
1614504600,4240374,600
1614505200,3805348,600
1614505800,3978296,600
1614506400,4076259,600
1614507000,3986257,600
1614507600,3828794,600
1614508200,3783096,600
1614508800,3793937,600
1614509400,3855872,600
1614510000,3734380,600
1614510600,3828892,600
1614511200,3775765,600
1614511800,3712887,600
1614512400,3702224,600
1614513000,3740935,600
1614513600,3763926,600
1614514200,3647264,600
1614514800,3773898,600
1614515400,4055596,600
1614516000,4173906,600
1614516600,4591415,600
1614517200,5912756,600
1614517800,3992532,600
1614518400,4070166,600
1614519000,3785221,600
1614519600,3760223,600
1614520200,3916539,600
1614520800,3747038,600
1614521400,3736678,600
1614522000,3675924,600
1614522600,3401809,600
1614523200,3742995,600
1614523800,3563945,600
1614524400,4056970,600
1614525000,4175267,600
1614525600,4090760,600
1614526200,4379386,600
1614526800,4217758,600
1614527400,4441119,600
1614528000,4728554,600
1614528600,5622704,600
1614529200,4655816,600
1614529800,3699448,600
1614530400,3972026,600
1614531000,3954648,600
1614531600,3889670,600
1614532200,3814724,600
1614532800,3845127,600
1614533400,3965304,600
1614534000,3808399,600
1614534600,3786635,600
1614535200,3877463,600
1614535800,4039748,600
1614536400,4088840,600
1614537000,3938963,600
1614537600,4145181,600
1614538200,3702568,600
1614538800,3755445,600
1614539400,3835498,600
1614540000,5475416,600
1614540600,3522307,600
1614541200,6018806,600
1614541800,3661257,600
1614542400,3680255,600
1614543000,3863225,600
1614543600,3634283,600
1614544200,3814339,600
1614544800,3534878,600
1614545400,3727747,600
1614546000,3712920,600
1614546600,3878601,600
1614547200,3597975,600
1614547800,3611115,600
1614548400,3604580,600
1614549000,3968786,600
1614549600,3990572,600
1614550200,4380700,600
1614550800,4179401,600
1614551400,3995925,600
1614552000,4045729,600
1614552600,4250363,600
1614553200,4602712,600
1614553800,4782783,600
1614554400,5017371,600
1614555000,5747508,600
1614555600,6627484,600
1614556200,5873750,600
1614556800,6070313,600
1614557400,6158060,600
1614558000,6022291,600
1614558600,6103956,600
1614559200,6006088,600
1614559800,6351110,600
1614560400,6505908,600
1614561000,6678977,600
1614561600,6556655,600
1614562200,6392913,600
1614562800,6865902,600
1614563400,6899653,600
1614564000,8516409,600
1614564600,7010129,600
1614565200,7455871,600
1614565800,7001050,600
1614566400,6906625,600
1614567000,6910162,600
1614567600,7290999,600
1614568200,7557446,600
1614568800,9240086,600
1614569400,7877522,600
1614570000,7851751,600
1614570600,7666735,600
